election_cycle,transaction_year,transaction_month,cand_id,bioguide_id,total_raised,transaction_count
1980,1979,,S0OR00022,,3700,6
1980,1979,,S0PA00020,,1200,2
1980,1979,,S0PA00038,,7200,12
1980,1979,,S0PA00046,,19875,48
1980,1979,,S0PA00053,,500,2
1980,1979,,S0PA00061,,5200,13
1980,1979,,S0PA00079,,17614,44
1980,1979,,S0PA00087,,1638,8
1980,1979,,S0SC00016,,1863,10
1980,1979,,S0SD00013,,5400,14
1980,1979,,S0SD00039,,500,1
1980,1979,,S0WA00019,G000333,11000,21
1980,1979,,S0WA00027,,1833,10
1980,1979,,S0WA00043,,250,3
1980,1979,,S0WI00023,,2750,4
1980,1979,,S2AK00010,S000888,500,3
1980,1979,,S2GA00019,,421,16
1980,1979,,S2MA00014,,19450,95
1980,1979,,S2TX00023,,44849,105
1980,1979,,S4AK00016,,192728,310
1980,1979,,S4AR00020,,64900,124
1980,1979,,S4CA00019,,175173,308
1980,1979,,S4CA00050,,500,2
1980,1979,,S4CO00023,,81738,146
1980,1979,,S4GA00015,,162828,318
1980,1979,,S4HI00011,I000025,178441,398
1980,1979,,S4IA00012,,7750,13
1980,1979,,S4ID00026,,108691,231
1980,1979,,S4KS00010,,11805,26
1980,1979,,S4LA00016,,5788,11
1980,1979,,S4MO00011,,189280,418
1980,1979,,S4NC00014,,71059,153
1980,1979,,S4NH00039,,11550,21
1980,1979,,S4NV00015,,222448,299
1980,1979,,S4OH00010,,26600,65
1980,1979,,S4OH00028,,1500,2
1980,1979,,S4SC00018,H000725,109540,302
1980,1979,,S4VT00017,L000174,4900,7
1980,1979,,S4WA00011,,48400,89
1980,1979,,S4WI00017,,5000,17
1980,1979,,S6AZ00027,,112276,320
1980,1979,,S6AZ00068,,3186,5
1980,1979,,S6HI00016,,59100,203
1980,1979,,S6ID00047,,1000,1
1980,1979,,S6IL00037,,44655,130
1980,1979,,S6IN00084,,1000,1
1980,1979,,S6LA00029,,7575,12
1980,1979,,S6MA00023,,650,3
1980,1979,,S6MD00066,S000064,950,3
1980,1979,,S6MI00046,,1600,4
1980,1979,,S6MI00103,,3800,14
1980,1979,,S6MI00111,,750,3
1980,1979,,S6NE00012,,3910,1
1980,1979,,S6NM00071,,32000,103
1980,1979,,S6NY00052,M001054,343600,589
1980,1979,,S6NY00128,,1350,2
1980,1979,,S6PA00027,,20000,24
1980,1979,,S6PA00068,,146085,476
1980,1979,,S6RI00056,,37950,132
1980,1979,,S6TN00042,,4250,5
1980,1979,,S6TN00091,,16440,34
1980,1979,,S6TX00016,,352151,436
1980,1979,,S6UT00063,H000338,1000,4
1980,1979,,S6WY00043,,950,2
1980,1979,,S8AL00043,,43500,76
1980,1979,,S8AL00092,,15479,1
1980,1979,,S8AL00134,,1850,4
1980,1979,,S8AR00039,,3080,7
1980,1979,,S8CO00032,,468,3
1980,1979,,S8CO00040,,393,15
1980,1979,,S8DE00012,B000444,15250,24
1980,1979,,S8DE00020,,900,2
1980,1979,,S8DE00038,,3618,10
1980,1979,,S8IL00025,,22900,31
1980,1979,,S8IL00066,,500,1
1980,1979,,S8KS00078,,200,1
1980,1979,,S8KS00094,,4500,5
1980,1979,,S8KY00035,,5000,1
1980,1979,,S8LA00017,,6350,19
1980,1979,,S8MA00011,,400,1
1980,1979,,S8MA00060,,700,2
1980,1979,,S8MA00086,,3200,5
1980,1979,,S8MD00013,,12889,37
1980,1979,,S8ME00023,,10556,30
1980,1979,,S8MI00034,,997,2
1980,1979,,S8MI00133,,11950,35
1980,1979,,S8MN00016,,17350,39
1980,1979,,S8MN00024,,8300,26
1980,1979,,S8MN00057,,769,1
1980,1979,,S8MN00131,,9547,23
1980,1979,,S8MN00230,,300,1
1980,1979,,S8MS00071,,400,2
1980,1979,,S8MT00010,B000243,1276,4
1980,1979,,S8MT00069,,9000,2
1980,1979,,S8NC00015,H000463,93688,297
1980,1979,,S8NC00064,,200,1
1980,1979,,S8NC00072,,1700,3
1980,1979,,S8NE00018,,3100,9
1980,1979,,S8NH00014,,712,2
1980,1979,,S8NH00022,,3400,4
1980,1979,,S8NH00030,,600,2
1980,1979,,S8NJ00012,,3900,13
1980,1979,,S8NJ00038,,84045,245
1980,1979,,S8NJ00046,,2100,5
1980,1979,,S8NM00010,D000407,400,2
1980,1979,,S8OK00035,B001254,1600,4
1980,1979,,S8OK00050,,1100,5
1980,1979,,S8OK00068,,17625,1
1980,1979,,S8OK00118,,3000,8
1980,1979,,S8OR00058,,400,1
1980,1979,,S8SC00019,T000254,1200,4
1980,1979,,S8SC00027,,39130,109
1980,1979,,S8SD00024,,13800,29
1980,1979,,S8TX00020,,11400,19
1980,1979,,S8VA00032,,2340,5
1980,1979,,S8VA00040,,202615,4
1980,1979,,S8VA00099,,3050,8
1980,1979,,S8VA00107,W000154,500,1
1980,1979,,S8VA00115,,700,1
1980,1979,,S8WY00015,,27440,1
1980,1979,,S8WY00023,,24250,49
1980,1980,,H0AK00014,,500,1
1980,1980,,H0AL06013,,1800,4
1980,1980,,H0AS00018,F000010,9000,8
1980,1980,,H0AS00026,,1282,3
1980,1980,,H0AS00034,,2982,3
1980,1980,,H0AZ01010,,300,1
1980,1980,,H0AZ02018,,6000,8
1980,1980,,H0CA01015,,26570,73
1980,1980,,H0CA02013,,20350,3
1980,1980,,H0CA02021,,14650,27
1980,1980,,H0CA03029,,500,1
1980,1980,,H0CA05016,,28743,60
1980,1980,,H0CA05024,,612,2
1980,1980,,H0CA07020,,1750,2
1980,1980,,H0CA07046,,143,2
1980,1980,,H0CA09018,,7470,9
1980,1980,,H0CA11022,L000090,19300,41
1980,1980,,H0CA11204,,500,1
1980,1980,,H0CA12012,,478,1
1980,1980,,H0CA12038,,4250,6
1980,1980,,H0CA14018,,992,3
1980,1980,,H0CA14026,,500,1
1980,1980,,H0CA15015,,603,1
1980,1980,,H0CA17011,,2500,4
1980,1980,,H0CA20015,,500,2
1980,1980,,H0CA22011,,5800,14
1980,1980,,H0CA23019,,4090,7
1980,1980,,H0CA25022,,2250,3
1980,1980,,H0CA26012,,500,1
1980,1980,,H0CA27010,,3250,4
1980,1980,,H0CA27028,,1600,2
1980,1980,,H0CA31012,,29350,50
1980,1980,,H0CA31020,,25350,40
1980,1980,,H0CA32010,A000364,500,1
1980,1980,,H0CA33034,,3300,7
1980,1980,,H0CA34016,,750,3
1980,1980,,H0CA34032,,1800,2
1980,1980,,H0CA35013,,3750,6
1980,1980,,H0CA35054,,25000,28
1980,1980,,H0CA36045,,1954,6
1980,1980,,H0CA36052,,1165,2
1980,1980,,H0CA39015,,4574,12
1980,1980,,H0CA40013,,2500,4
1980,1980,,H0CA41011,,59153,127
1980,1980,,H0CA41029,,65390,109
1980,1980,,H0CA41078,,49200,86
1980,1980,,H0CA42027,H001048,10925,14
1980,1980,,H0CA42027,H000981,10925,14
1980,1980,,H0CA43025,,4650,7
1980,1980,,H0CO02019,,8500,11
1980,1980,,H0CO02027,,3200,5
1980,1980,,H0CO02043,,3050,5
1980,1980,,H0CO04015,,47301,112
1980,1980,,H0CO04023,,6788,12
1980,1980,,H0CT01019,,2500,3
1980,1980,,H0CT02017,G000120,17300,28
1980,1980,,H0CT02033,,23267,36
1980,1980,,H0CT02041,,5800,13
1980,1980,,H0CT02058,,10138,9
1980,1980,,H0CT02066,,889,3
1980,1980,,H0CT02082,,5300,1
1980,1980,,H0CT03015,L000304,23934,32
1980,1980,,H0CT03023,,500,1
1980,1980,,H0CT03031,,5050,8
1980,1980,,H0CT03049,,3000,3
1980,1980,,H0CT03056,,2000,2
1980,1980,,H0CT04021,,6510,9
1980,1980,,H0CT04039,,18500,26
1980,1980,,H0CT04047,,250,1
1980,1980,,H0CT05028,,6260,10
1980,1980,,H0CT05036,,8108,12
1980,1980,,H0CT06034,,8100,11
1980,1980,,H0FL02011,,500,1
1980,1980,,H0FL03019,,500,1
1980,1980,,H0FL05014,M000350,7858,12
1980,1980,,H0FL05022,,37950,120
1980,1980,,H0FL05055,,4000,5
1980,1980,,H0FL08026,,6524,5
1980,1980,,H0FL10014,,1000,1
1980,1980,,H0FL11012,,15175,22
1980,1980,,H0FL12010,S000303,36750,75
1980,1980,,H0FL12028,,19250,22
1980,1980,,H0FL13026,,500,2
1980,1980,,H0FL13034,,13300,25
1980,1980,,H0GA02035,,30280,59
1980,1980,,H0GA02050,,6300,10
1980,1980,,H0GA02068,,5782,8
1980,1980,,H0GA02076,,14268,28
1980,1980,,H0GA02183,,12772,23
1980,1980,,H0GA02191,,3000,4
1980,1980,,H0GA04015,,2950,7
1980,1980,,H0GA05186,,3250,6
1980,1980,,H0GA06010,,7450,10
1980,1980,,H0GA07034,,8250,10
1980,1980,,H0GA07042,,100,1
1980,1980,,H0GA10194,,1744,12
1980,1980,,H0GU01019,,7500,12
1980,1980,,H0HI01017,,1500,2
1980,1980,,H0HI01025,,5617,1
1980,1980,,H0IA01018,,750,2
1980,1980,,H0IA02016,,1527,5
1980,1980,,H0IA03014,,2007,6
1980,1980,,H0IA03022,,550,2
1980,1980,,H0IA03030,,5295,15
1980,1980,,H0IA03048,,450,2
1980,1980,,H0IA04012,,1100,4
1980,1980,,H0IA04020,,8771,26
1980,1980,,H0IA04038,,400,1
1980,1980,,H0IA05019,,4700,7
1980,1980,,H0IA06017,,21750,31
1980,1980,,H0ID01022,,1748,4
1980,1980,,H0ID01030,C000858,1000,1
1980,1980,,H0ID01048,,4060,9
1980,1980,,H0ID01055,,1500,2
1980,1980,,H0ID01063,,3800,1
1980,1980,,H0ID02012,,3432,9
1980,1980,,H0IL01012,,20560,41
1980,1980,,H0IL01020,,2000,4
1980,1980,,H0IL02010,,12300,17
1980,1980,,H0IL02028,,2216,1
1980,1980,,H0IL02044,,650,3
1980,1980,,H0IL02051,,1250,5
1980,1980,,H0IL02069,,1136,2
1980,1980,,H0IL04016,,500,1
1980,1980,,H0IL04024,,4500,8
1980,1980,,H0IL05013,,12900,25
1980,1980,,H0IL10013,,500,1
1980,1980,,H0IL10021,,17750,36
1980,1980,,H0IL13017,,7696,12
1980,1980,,H0IL16010,,750,2
1980,1980,,H0IL16044,,9450,19
1980,1980,,H0IL16051,,7130,18
1980,1980,,H0IL16069,,2550,4
1980,1980,,H0IL17018,,1950,3
1980,1980,,H0IL20012,,57184,117
1980,1980,,H0IL20020,,56720,100
1980,1980,,H0IL21010,,2075,3
1980,1980,,H0IL22018,,1000,2
1980,1980,,H0IL23016,,1000,1
1980,1980,,H0IL23024,,1250,3
1980,1980,,H0IL24022,B001239,15410,21
1980,1980,,H0IN02026,,250,1
1980,1980,,H0IN02034,,4833,11
1980,1980,,H0IN02059,,4850,11
1980,1980,,H0IN04014,,800,2
1980,1980,,H0IN04022,C000542,4200,6
1980,1980,,H0IN04030,,3127,9
1980,1980,,H0IN04048,,773,1
1980,1980,,H0IN05011,,5482,11
1980,1980,,H0IN07017,,3737,14
1980,1980,,H0IN10037,,9147,17
1980,1980,,H0IN11019,,35430,61
1980,1980,,H0IN11027,,1200,3
1980,1980,,H0IN11035,,2075,6
1980,1980,,H0IN11043,,500,1
1980,1980,,H0KS01016,R000307,18425,32
1980,1980,,H0KS01024,,11950,25
1980,1980,,H0KS01032,,250,1
1980,1980,,H0KS01040,,4134,8
1980,1980,,H0KS02014,,213,1
1980,1980,,H0KS02022,,1517,3
1980,1980,,H0KS02030,,1500,2
1980,1980,,H0KS03012,,6468,12
1980,1980,,H0KS03020,,28550,40
1980,1980,,H0KS04010,,5200,9
1980,1980,,H0KY01014,,2605,4
1980,1980,,H0KY02012,,3331,11
1980,1980,,H0KY03051,,1500,2
1980,1980,,H0KY03069,,500,2
1980,1980,,H0KY04018,,901,1
1980,1980,,H0KY05015,R000395,12885,23
1980,1980,,H0KY05023,,2966,6
1980,1980,,H0KY05049,,2075,5
1980,1980,,H0KY05072,,1000,2
1980,1980,,H0KY05114,,11673,8
1980,1980,,H0KY06013,,3300,5
1980,1980,,H0KY06021,,2250,4
1980,1980,,H0LA02010,,40653,69
1980,1980,,H0LA03018,T000058,14600,19
1980,1980,,H0LA03026,,86992,131
1980,1980,,H0LA03034,,9700,20
1980,1980,,H0LA04016,,58600,90
1980,1980,,H0LA04024,,72790,99
1980,1980,,H0LA08017,,8035,12
1980,1980,,H0MA01016,,1000,1
1980,1980,,H0MA02014,,1600,3
1980,1980,,H0MA04028,,2750,4
1980,1980,,H0MA04036,F000339,20740,52
1980,1980,,H0MA04044,,27925,47
1980,1980,,H0MA04051,,40219,61
1980,1980,,H0MA06015,,31900,60
1980,1980,,H0MA06023,,20,1
1980,1980,,H0MA12013,,1000,1
1980,1980,,H0MD02024,,4040,8
1980,1980,,H0MD02032,,18783,3
1980,1980,,H0MD04038,,500,1
1980,1980,,H0MD05019,,10600,14
1980,1980,,H0MD06017,,2200,5
1980,1980,,H0MD06025,,7381,10
1980,1980,,H0MD08013,,12903,2
1980,1980,,H0MD08021,M000941,8543,21
1980,1980,,H0ME01010,,3300,7
1980,1980,,H0ME02018,,10282,3
1980,1980,,H0MI02011,,1500,2
1980,1980,,H0MI03027,,46610,70
1980,1980,,H0MI04017,,1000,1
1980,1980,,H0MI08018,,8200,1
1980,1980,,H0MI10014,,5493,10
1980,1980,,H0MI10048,,1800,4
1980,1980,,H0MI12010,,2600,4
1980,1980,,H0MI13026,,4593,5
1980,1980,,H0MI13059,,2868,6
1980,1980,,H0MI14024,,1443,3
1980,1980,,H0MI14032,,1590,5
1980,1980,,H0MI14040,K000388,4150,9
1980,1980,,H0MI14057,,9200,16
1980,1980,,H0MN06010,,192,1
1980,1980,,H0MN06028,,11850,21
1980,1980,,H0MN06044,,8974,19
1980,1980,,H0MN08016,,10930,21
1980,1980,,H0MN08024,,1500,2
1980,1980,,H0MN08032,,1000,2
1980,1980,,H0MO02015,,12250,19
1980,1980,,H0MO02049,,3713,7
1980,1980,,H0MO06016,,10836,3
1980,1980,,H0MO08012,,3250,4
1980,1980,,H0MO08038,,8044,11
1980,1980,,H0MO08053,,435,2
1980,1980,,H0MO08061,,3022,8
1980,1980,,H0MO08079,,5900,19
1980,1980,,H0MO08087,,5148,13
1980,1980,,H0MO08095,,2200,4
1980,1980,,H0MO08137,,1500,2
1980,1980,,H0MO08194,,2475,4
1980,1980,,H0MO08202,,1200,2
1980,1980,,H0MO09010,,22855,43
1980,1980,,H0MO09028,,1543,12
1980,1980,,H0MO09036,,920,5
1980,1980,,H0MO10018,,6375,11
1980,1980,,H0MO10026,,1256,2
1980,1980,,H0MS02017,,600,1
1980,1980,,H0MS02025,,6050,11
1980,1980,,H0MS04021,,13600,13
1980,1980,,H0MS04039,,1000,2
1980,1980,,H0MS04047,,10550,18
1980,1980,,H0MS04054,,7657,17
1980,1980,,H0MT01015,,1500,4
1980,1980,,H0MT01023,,19565,45
1980,1980,,H0MT01031,,2791,3
1980,1980,,H0MT01049,,2250,4
1980,1980,,H0MT02013,,3550,7
1980,1980,,H0NC01010,,7834,15
1980,1980,,H0NC03032,,1600,4
1980,1980,,H0NC04030,,7250,10
1980,1980,,H0NC04055,,6800,5
1980,1980,,H0NC05060,,7350,13
1980,1980,,H0NC06019,,2957,5
1980,1980,,H0NC07017,,920,2
1980,1980,,H0NC07025,,1600,3
1980,1980,,H0NC09088,,3050,8
1980,1980,,H0NC10102,,500,1
1980,1980,,H0NC11019,,21980,44
1980,1980,,H0ND00010,,750,2
1980,1980,,H0ND00028,,1000,2
1980,1980,,H0ND00036,D000432,16723,30
1980,1980,,H0ND00044,,10636,11
1980,1980,,H0NE02011,,500,1
1980,1980,,H0NE02029,,8050,12
1980,1980,,H0NE02052,,4900,8
1980,1980,,H0NH01068,,500,1
1980,1980,,H0NH01084,,500,2
1980,1980,,H0NH02025,,9000,22
1980,1980,,H0NH02033,G000445,6500,9
1980,1980,,H0NH02041,,10062,19
1980,1980,,H0NJ02015,,5500,9
1980,1980,,H0NJ03021,,17900,32
1980,1980,,H0NJ05018,,1600,8
1980,1980,,H0NJ06016,,256,1
1980,1980,,H0NJ06024,,5600,7
1980,1980,,H0NJ06032,,2300,6
1980,1980,,H0NJ09028,,16885,42
1980,1980,,H0NJ09036,,2500,3
1980,1980,,H0NJ09044,,1000,1
1980,1980,,H0NJ10018,,3383,14
1980,1980,,H0NJ10026,P000604,5370,16
1980,1980,,H0NJ10026,P000149,5370,16
1980,1980,,H0NJ11024,,8608,9
1980,1980,,H0NJ13012,,1000,1
1980,1980,,H0NJ15025,,1000,2
1980,1980,,H0NJ15033,,5000,5
1980,1980,,H0NJ15058,,1500,3
1980,1980,,H0NM01015,,2275,3
1980,1980,,H0NM02021,,800,2
1980,1980,,H0NM02039,S000463,4500,6
1980,1980,,H0NM02161,,19800,31
1980,1980,,H0NV00021,,500,1
1980,1980,,H0NY01012,,1000,2
1980,1980,,H0NY01020,,4700,8
1980,1980,,H0NY02010,,3000,4
1980,1980,,H0NY04016,,11263,7
1980,1980,,H0NY05021,,2250,3
1980,1980,,H0NY06011,,73250,114
1980,1980,,H0NY15012,,21550,26
1980,1980,,H0NY16010,S000148,5000,7
1980,1980,,H0NY16028,,2680,3
1980,1980,,H0NY17018,,983,7
1980,1980,,H0NY17026,,10100,18
1980,1980,,H0NY17034,,12705,19
1980,1980,,H0NY17042,,3500,5
1980,1980,,H0NY17059,,641,2
1980,1980,,H0NY18032,G000545,13150,27
1980,1980,,H0NY18032,G000590,13150,27
1980,1980,,H0NY23024,,6000,10
1980,1980,,H0NY24014,,9500,8
1980,1980,,H0NY29013,,1500,3
1980,1980,,H0NY30011,,13500,16
1980,1980,,H0NY30037,,1850,2
1980,1980,,H0NY32066,,500,1
1980,1980,,H0NY33015,,1901,1
1980,1980,,H0NY34047,,250,1
1980,1980,,H0NY36018,,500,1
1980,1980,,H0NY39012,,500,1
1980,1980,,H0OH06031,,1892,1
1980,1980,,H0OH06098,,1715,1
1980,1980,,H0OH07013,,1000,1
1980,1980,,H0OH09019,,33500,62
1980,1980,,H0OH10025,,950,1
1980,1980,,H0OH12013,,1250,2
1980,1980,,H0OH13045,,500,1
1980,1980,,H0OH14019,,1395,2
1980,1980,,H0OH19018,,4300,11
1980,1980,,H0OH22012,,44850,74
1980,1980,,H0OH22046,,14950,24
1980,1980,,H0OH22053,,28582,51
1980,1980,,H0OH22061,,7550,13
1980,1980,,H0OK04026,,27971,50
1980,1980,,H0OK04034,,3500,5
1980,1980,,H0OK04042,,1028,2
1980,1980,,H0OK04059,,5400,7
1980,1980,,H0OK04083,,7750,12
1980,1980,,H0OR01012,,10008,22
1980,1980,,H0OR03026,W000779,33175,51
1980,1980,,H0OR03042,,1500,2
1980,1980,,H0PA01028,,13500,17
1980,1980,,H0PA01176,,8800,23
1980,1980,,H0PA01200,,500,1
1980,1980,,H0PA01218,,35100,41
1980,1980,,H0PA03024,,300,1
1980,1980,,H0PA03099,,11900,16
1980,1980,,H0PA03172,,500,1
1980,1980,,H0PA04048,,10675,18
1980,1980,,H0PA04063,,3160,7
1980,1980,,H0PA04089,,23737,14
1980,1980,,H0PA04097,,1000,1
1980,1980,,H0PA07017,,5400,9
1980,1980,,H0PA08015,,3500,4
1980,1980,,H0PA11019,,3500,10
1980,1980,,H0PA11027,,5710,7
1980,1980,,H0PA11043,,500,1
1980,1980,,H0PA11050,K000008,43452,6
1980,1980,,H0PA11068,,6004,13
1980,1980,,H0PA11076,,6100,8
1980,1980,,H0PA14021,,3474,6
1980,1980,,H0PA14039,C000846,4375,5
1980,1980,,H0PA14054,,2200,4
1980,1980,,H0PA15044,,10237,15
1980,1980,,H0PA15051,,1000,1
1980,1980,,H0PA17024,,1158,3
1980,1980,,H0PA24012,,2500,4
1980,1980,,H0RI02014,,787,9
1980,1980,,H0RI02022,,4100,11
1980,1980,,H0SC01014,,25150,42
1980,1980,,H0SC01022,,600,1
1980,1980,,H0SC01030,,14906,30
1980,1980,,H0SC01048,,20200,44
1980,1980,,H0SC02012,,5300,9
1980,1980,,H0SC02020,,3050,5
1980,1980,,H0SC06013,,22224,33
1980,1980,,H0SC06021,,9000,22
1980,1980,,H0SC06062,,9850,15
1980,1980,,H0SD01029,,2850,5
1980,1980,,H0SD02019,,1250,2
1980,1980,,H0SD02027,,13650,14
1980,1980,,H0SD02035,,500,1
1980,1980,,H0TN01019,,11364,10
1980,1980,,H0TN02017,,8991,11
1980,1980,,H0TN03148,,21842,14
1980,1980,,H0TN05036,,18164,24
1980,1980,,H0TX02023,,14023,8
1980,1980,,H0TX04011,,131360,113
1980,1980,,H0TX04029,,3250,4
1980,1980,,H0TX04037,H000067,22690,32
1980,1980,,H0TX04045,,4500,7
1980,1980,,H0TX06016,,2513,4
1980,1980,,H0TX09036,,4750,12
1980,1980,,H0TX10026,,10950,21
1980,1980,,H0TX12014,,2800,2
1980,1980,,H0TX12022,,93915,136
1980,1980,,H0TX13012,,30900,41
1980,1980,,H0TX14010,,80050,114
1980,1980,,H0TX14044,,12000,16
1980,1980,,H0TX14069,,1000,2
1980,1980,,H0TX14077,,3700,7
1980,1980,,H0TX20025,,500,1
1980,1980,,H0TX21015,,1000,2
1980,1980,,H0TX23029,,7217,3
1980,1980,,H0TX24019,,36900,57
1980,1980,,H0UT01015,H000172,19450,29
1980,1980,,H0UT02021,,21212,1
1980,1980,,H0UT02039,,3750,5
1980,1980,,H0VA03025,B000556,14820,30
1980,1980,,H0VA03033,,3000,5
1980,1980,,H0VA03058,,3950,5
1980,1980,,H0VA04015,,4150,11
1980,1980,,H0VA08016,,2420,4
1980,1980,,H0VA08024,,17350,32
1980,1980,,H0VA09022,,3400,7
1980,1980,,H0VA10038,,1500,2
1980,1980,,H0WA02015,,1250,2
1980,1980,,H0WA04011,,5750,12
1980,1980,,H0WA04029,,3000,5
1980,1980,,H0WA07014,,43710,73
1980,1980,,H0WI01013,,5107,6
1980,1980,,H0WI01021,,2350,5
1980,1980,,H0WI01039,,3800,4
1980,1980,,H0WI01047,,2700,5
1980,1980,,H0WI03019,,20696,27
1980,1980,,H0WI03027,,787,2
1980,1980,,H0WI03035,,3200,6
1980,1980,,H0WI04017,,2750,3
1980,1980,,H0WI05048,,500,1
1980,1980,,H0WI06038,,7080,9
1980,1980,,H0WI06061,P000265,10339,22
1980,1980,,H0WI08026,,4150,5
1980,1980,,H0WV01015,,7199,10
1980,1980,,H0WV02013,,4592,1
1980,1980,,H0WV02021,,800,2
1980,1980,,H0WV02062,,4000,8
1980,1980,,H0WV03029,,11850,21
1980,1980,,H0WV03078,,10800,15
1980,1980,,H0WY00020,,2200,1
1980,1980,,H6AK00045,Y000033,9000,12
1980,1980,,H6AL01011,,1000,1
1980,1980,,H6AL02050,,5500,9
1980,1980,,H6AL04023,,2500,3
1980,1980,,H6AL05038,,6300,15
1980,1980,,H6AL06028,,25702,43
1980,1980,,H6AR01023,,1550,5
1980,1980,,H6AR03029,,2000,2
1980,1980,,H6AZ01041,,7250,10
1980,1980,,H6AZ02049,,23350,39
1980,1980,,H6AZ02064,,1000,1
1980,1980,,H6AZ03112,S001044,10750,18
1980,1980,,H6AZ04029,,24370,52
1980,1980,,H6CA01046,,17700,27
1980,1980,,H6CA02044,,9100,20
1980,1980,,H6CA05021,,43974,69
1980,1980,,H6CA06029,,6750,10
1980,1980,,H6CA06060,,500,1
1980,1980,,H6CA07043,M000725,4030,10
1980,1980,,H6CA08041,,10250,18
1980,1980,,H6CA09023,S000810,3700,6
1980,1980,,H6CA10013,,1000,2
1980,1980,,H6CA12043,,15250,22
1980,1980,,H6CA13116,,4675,9
1980,1980,,H6CA16036,,4000,7
1980,1980,,H6CA19022,,1500,3
1980,1980,,H6CA20020,,18750,38
1980,1980,,H6CA21010,,100848,163
1980,1980,,H6CA22026,,8250,12
1980,1980,,H6CA24048,W000215,1000,2
1980,1980,,H6CA26027,,500,1
1980,1980,,H6CA27124,,29475,65
1980,1980,,H6CA29039,,1000,2
1980,1980,,H6CA30029,,3000,6
1980,1980,,H6CA31043,W000801,6050,12
1980,1980,,H6CA32025,,4000,7
1980,1980,,H6CA34112,L000517,17773,33
1980,1980,,H6CA35036,,13249,23
1980,1980,,H6CA36026,,2400,5
1980,1980,,H6CA38030,,7040,9
1980,1980,,H6CA40036,,3600,8
1980,1980,,H6CA42040,,10070,20
1980,1980,,H6CA43030,,33750,62
1980,1980,,H6CO01034,,10350,17
1980,1980,,H6CO02024,,21800,29
1980,1980,,H6CO02040,,1765,5
1980,1980,,H6CT01032,,6600,11
1980,1980,,H6CT03046,,5700,1
1980,1980,,H6CT03053,,1000,2
1980,1980,,H6CT04028,,4250,10
1980,1980,,H6CT06023,,23600,39
1980,1980,,H6DE00099,,45625,73
1980,1980,,H6FL02026,,9000,15
1980,1980,,H6FL03016,,3500,6
1980,1980,,H6FL04022,,9000,13
1980,1980,,H6FL05078,,9250,12
1980,1980,,H6FL06035,Y000031,5000,8
1980,1980,,H6FL07033,,8550,16
1980,1980,,H6FL08056,,7250,16
1980,1980,,H6FL10011,,18200,29
1980,1980,,H6FL13031,,42450,87
1980,1980,,H6FL14013,,34250,41
1980,1980,,H6FL15044,,10900,21
1980,1980,,H6GA03014,,750,3
1980,1980,,H6GA04020,,10150,19
1980,1980,,H6GA05134,,1760,6
1980,1980,,H6GA05142,,12130,20
1980,1980,,H6GA06033,,5350,16
1980,1980,,H6GA07072,,20750,31
1980,1980,,H6GA08062,,2000,4
1980,1980,,H6GA09029,,5300,10
1980,1980,,H6GA10027,,1500,3
1980,1980,,H6GU00026,,1750,4
1980,1980,,H6HI01063,,9755,19
1980,1980,,H6HI02046,A000069,1000,1
1980,1980,,H6IA01015,L000169,23454,52
1980,1980,,H6IA04043,,460,2
1980,1980,,H6IA06022,,5800,11
1980,1980,,H6ID02027,,7850,15
1980,1980,,H6ID02035,,1613,2
1980,1980,,H6IL03023,,19300,44
1980,1980,,H6IL04021,,6100,20
1980,1980,,H6IL08022,,19200,34
1980,1980,,H6IL09038,,16468,23
1980,1980,,H6IL11026,,8950,18
1980,1980,,H6IL12016,C000873,21000,31
1980,1980,,H6IL13022,,1800,4
1980,1980,,H6IL14020,,2500,8
1980,1980,,H6IL17049,,1650,3
1980,1980,,H6IL18021,,2000,3
1980,1980,,H6IL19037,,500,1
1980,1980,,H6IL20027,,16200,23
1980,1980,,H6IL21025,,3100,8
1980,1980,,H6IL23021,,1500,2
1980,1980,,H6IL24037,,12625,25
1980,1980,,H6IN01025,,3400,6
1980,1980,,H6IN02023,,11300,23
1980,1980,,H6IN03039,,22750,31
1980,1980,,H6IN06032,,9500,18
1980,1980,,H6IN06065,,40346,57
1980,1980,,H6IN09036,,2300,3
1980,1980,,H6IN10018,,336,1
1980,1980,,H6IN10059,,1912,5
1980,1980,,H6IN10075,,29189,49
1980,1980,,H6IN11032,,4690,2
1980,1980,,H6IN11040,,2950,7
1980,1980,,H6KS03043,,14750,40
1980,1980,,H6KS04041,,7750,15
1980,1980,,H6KY01029,,4500,5
1980,1980,,H6KY03025,,2000,6
1980,1980,,H6KY04031,,7550,14
1980,1980,,H6LA01084,,74325,122
1980,1980,,H6LA02017,,75950,136
1980,1980,,H6LA05051,,36425,73
1980,1980,,H6LA06034,,4250,9
1980,1980,,H6LA07024,B000780,26300,33
1980,1980,,H6LA08014,,19204,27
1980,1980,,H6MA01021,,4000,6
1980,1980,,H6MA03043,,500,1
1980,1980,,H6MA04025,,1200,4
1980,1980,,H6MA06061,,5500,7
1980,1980,,H6MA07101,M000133,5000,17
1980,1980,,H6MA08042,,2500,3
1980,1980,,H6MA08067,,3000,2
1980,1980,,H6MA09032,M000834,500,1
1980,1980,,H6MA10022,,5400,15
1980,1980,,H6MA12028,,898,1
1980,1980,,H6MD01023,,8050,14
1980,1980,,H6MD02039,,16700,29
1980,1980,,H6MD04035,,1500,3
